x;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;
0;6.36985e+44;-4.97053e+44;-7.4351e+44;3.33565e+44;8.34275e+44;-1.69329e+44;-9.00396e+44;1.19595e+43;9.32688e+44;1.3494e+44;-9.24057e+44;-2.71367e+44;8.71553e+44;3.99426e+44;-7.77449e+44;-5.21249e+44;6.49018e+44;
1;1.34415e+45;-8.95596e+44;-1.49667e+45;6.21392e+44;1.59745e+45;-3.20998e+44;-1.64582e+45;5.78122e+42;1.64232e+45;3.11241e+44;-1.58799e+45;-6.16526e+44;1.48409e+45;8.97275e+44;-1.33216e+45;-1.14257e+45;1.13464e+45;
2;6.49576e+44;-5.02182e+44;-7.54667e+44;3.36784e+44;8.43564e+44;-1.69636e+44;-9.07935e+44;8.6898e+42;9.39012e+44;1.41896e+44;-9.29867e+44;-2.81493e+44;8.77413e+44;4.11682e+44;-7.83541e+44;-5.34315e+44;6.55019e+44;
3;1.3928e+45;-8.37002e+44;-1.53554e+45;5.54602e+44;1.6256e+45;-2.48866e+44;-1.66233e+45;-6.86304e+43;1.64636e+45;3.84942e+44;-1.57889e+45;-6.8684e+44;1.46153e+45;9.61977e+44;-1.29639e+45;-1.19992e+45;1.08661e+45;
4;6.414e+44;-5.04305e+44;-7.43732e+44;3.41938e+44;8.29871e+44;-1.763e+44;-8.92318e+44;1.54948e+43;9.22998e+44;1.3578e+44;-9.15324e+44;-2.76149e+44;8.66093e+44;4.06483e+44;-7.76639e+44;-5.28185e+44;6.52894e+44;
5;1.40023e+45;-7.56343e+44;-1.52982e+45;4.74388e+44;1.60714e+45;-1.72576e+44;-1.63159e+45;-1.37751e+44;1.60382e+45;4.4419e+44;-1.52528e+45;-7.34247e+44;1.39796e+45;9.96368e+44;-1.22456e+45;-1.22081e+45;1.00888e+45;
6;6.18604e+44;-4.97645e+44;-7.15904e+44;3.42124e+44;7.97338e+44;-1.81606e+44;-8.56507e+44;2.41954e+43;8.86293e+44;1.24885e+44;-8.80637e+44;-2.63427e+44;8.36266e+44;3.91457e+44;-7.53851e+44;-5.09819e+44;6.38234e+44;
7;1.36865e+45;-6.70327e+44;-1.48474e+45;3.96734e+44;1.55006e+45;-1.06778e+44;-1.56398e+45;-1.88867e+44;1.52719e+45;4.78736e+44;-1.44135e+45;-7.51381e+44;1.30889e+45;9.96222e+44;-1.13309e+45;-1.20428e+45;9.18291e+44;
8;5.89517e+44;-4.75689e+44;-6.7846e+44;3.29219e+44;7.52035e+44;-1.76202e+44;-8.05197e+44;2.46601e+43;8.32028e+44;1.1967e+44;-8.27174e+44;-2.53695e+44;7.87367e+44;3.76534e+44;-7.12574e+44;-4.88449e+44;6.06411e+44;
9;1.30471e+45;-5.95961e+44;-1.40998e+45;3.37055e+44;1.46671e+45;-6.46946e+43;-1.47406e+45;-2.11484e+44;1.43273e+45;4.81249e+44;-1.3446e+45;-7.34368e+44;1.21254e+45;9.6126e+44;-1.04035e+45;-1.15359e+45;8.32826e+44;
10;5.62767e+44;-4.32445e+44;-6.39072e+44;2.95508e+44;7.0053e+44;-1.51028e+44;-7.43677e+44;6.93149e+42;7.64003e+44;1.30521e+44;-7.57018e+44;-2.57343e+44;7.19553e+44;3.71758e+44;-6.50898e+44;-4.73505e+44;5.53416e+44;
11;1.21874e+45;-5.47683e+44;-1.31844e+45;3.07507e+44;1.37206e+45;-5.57344e+43;-1.37839e+45;-1.9932e+44;1.33803e+45;4.48833e+44;-1.2531e+45;-6.83817e+44;1.1269e+45;8.95555e+44;-9.63723e+44;-1.0761e+45;7.68675e+44;
12;5.45357e+44;-3.6362e+44;-6.04096e+44;2.3524e+44;6.48419e+44;-9.91843e+43;-6.76638e+44;-3.66721e+43;6.85813e+44;1.65525e+44;-6.7245e+44;-2.82523e+44;6.33584e+44;3.85074e+44;-5.6791e+44;-4.72529e+44;4.76611e+44;
13;1.12338e+45;-5.34856e+44;-1.22439e+45;3.14808e+44;1.2815e+45;-8.36979e+43;-1.29298e+45;-1.51646e+44;1.25924e+45;3.83858e+44;-1.18262e+45;-6.05091e+44;1.06687e+45;8.07246e+44;-9.16718e+44;-9.82401e+44;7.37488e+44;
14;5.41134e+44;-2.67465e+44;-5.77202e+44;1.45799e+44;5.9914e+44;-1.73639e+43;-6.07186e+44;-1.09932e+44;6.00092e+44;2.28728e+44;-5.75464e+44;-3.33369e+44;5.30642e+44;4.20581e+44;-4.63849e+44;-4.89513e+44;3.75227e+44;
15;1.03176e+45;-5.60178e+44;-1.14127e+45;3.59022e+44;1.20843e+45;-1.45988e+44;-1.23077e+45;-7.36238e+43;1.20848e+45;2.93829e+44;-1.14408e+45;-5.07716e+44;1.04178e+45;7.07486e+44;-9.06753e+44;-8.84852e+44;7.44447e+44;
16;5.49976e+44;-1.45156e+44;-5.58641e+44;2.82567e+43;5.5333e+44;9.34317e+43;-5.36307e+44;-2.11893e+44;5.08093e+44;3.19222e+44;-4.67467e+44;-4.09054e+44;4.1218e+44;4.77602e+44;-3.40118e+44;-5.24017e+44;2.50563e+44;
17;9.55414e+44;-6.19305e+44;-1.07965e+45;4.33582e+44;1.16214e+45;-2.34019e+44;-1.1996e+45;2.44814e+43;1.19193e+45;1.90251e+44;-1.14184e+45;-4.03938e+44;1.05401e+45;6.08747e+44;-9.34048e+44;-7.95666e+44;7.87507e+44;
18;5.67867e+44;-7.21345e+41;-5.45327e+44;-1.12704e+44;5.08902e+44;2.27975e+44;-4.62929e+44;-3.36942e+44;4.09725e+44;4.31217e+44;-3.49299e+44;-5.03862e+44;2.79907e+44;5.50756e+44;-1.99246e+44;-5.7124e+44;1.05922e+44;
19;9.02449e+44;-7.01765e+44;-1.04545e+45;5.26541e+44;1.14634e+45;-3.34769e+44;-1.20096e+45;1.29084e+44;1.20893e+45;8.66848e+43;-1.17314e+45;-3.06682e+44;1.09875e+45;5.22759e+44;-9.91794e+44;-7.24919e+44;8.57945e+44;
20;5.87853e+44;1.59403e+44;-5.31713e+44;-2.6942e+44;4.61838e+44;3.77597e+44;-3.84597e+44;-4.75713e+44;3.04095e+44;5.55028e+44;-2.21603e+44;-6.08211e+44;1.35973e+44;6.30982e+44;-4.48639e+43;-6.23024e+44;-5.3625e+43;
21;8.76143e+44;-7.92989e+44;-1.03901e+45;6.22821e+44;1.15859e+45;-4.33164e+44;-1.22989e+45;2.25713e+44;1.25225e+45;-3.6466e+42;-1.22878e+45;-2.27308e+44;1.16507e+45;4.58493e+44;-1.06757e+45;-6.78828e+44;9.42108e+44;
22;6.0164e+44;3.27033e+44;-5.11271e+44;-4.32242e+44;4.07497e+44;5.3147e+44;-2.98604e+44;-6.16588e+44;1.90414e+44;6.78728e+44;-8.5475e+43;-7.10382e+44;-1.66696e+43;7.07287e+44;1.1826e+44;-6.6955e+44;-2.21549e+44;
