x;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;
0;1.43068e+65;-1.19879e+65;-1.65711e+65;8.81831e+64;1.83116e+65;-5.38951e+64;-1.94465e+65;1.82809e+64;1.99093e+65;1.75007e+64;-1.96593e+65;-5.24216e+64;1.86907e+65;8.5562e+64;-1.70365e+65;-1.16062e+65;1.47681e+65;
1;2.83524e+65;-1.79331e+65;-3.16169e+65;1.21157e+65;3.37986e+65;-5.8661e+64;-3.48338e+65;-6.00413e+63;3.46967e+65;7.05601e+64;-3.33972e+65;-1.32704e+65;3.09791e+65;1.90217e+65;-2.75185e+65;-2.41073e+65;2.31235e+65;
2;1.47154e+65;-1.16265e+65;-1.69027e+65;8.39568e+64;1.85548e+65;-4.91632e+64;-1.95953e+65;1.31784e+64;1.9962e+65;2.2807e+64;-1.96181e+65;-5.77367e+64;1.85599e+65;9.06739e+64;-1.6822e+65;-1.20758e+65;1.44765e+65;
3;2.93747e+65;-1.78945e+65;-3.26368e+65;1.18884e+65;3.47815e+65;-5.45971e+64;-3.57454e+65;-1.17074e+64;3.55044e+65;7.77036e+64;-3.40717e+65;-1.41049e+65;3.14958e+65;1.99494e+65;-2.78591e+65;-2.50983e+65;2.32766e+65;
4;1.49183e+65;-1.10593e+65;-1.69879e+65;7.81482e+64;1.85188e+65;-4.33643e+64;-1.94411e+65;7.54673e+63;1.96993e+65;2.80964e+64;-1.92609e+65;-6.24922e+64;1.8125e+65;9.46971e+64;-1.63268e+65;-1.23861e+65;1.39376e+65;
5;2.98354e+65;-1.75644e+65;-3.30437e+65;1.14845e+65;3.51203e+65;-4.99808e+64;-3.60028e+65;-1.67299e+64;3.56692e+65;8.29612e+64;-3.41357e+65;-1.46376e+65;3.14551e+65;2.04732e+65;-2.77146e+65;-2.5598e+65;2.30341e+65;
6;1.49436e+65;-1.02279e+65;-1.68443e+65;7.0138e+64;1.82098e+65;-3.58672e+64;-1.89794e+65;7.65624e+62;1.91055e+65;3.39559e+64;-1.85615e+65;-6.72213e+64;1.73497e+65;9.80938e+64;-1.55054e+65;-1.25749e+65;1.30985e+65;
7;2.97648e+65;-1.71123e+65;-3.2899e+65;1.10626e+65;3.49052e+65;-4.62326e+64;-3.5722e+65;-1.98665e+64;3.53288e+65;8.53853e+64;-3.37444e+65;-1.48028e+65;3.10243e+65;2.05589e+65;-2.72589e+65;-2.56045e+65;2.25708e+65;
8;1.48397e+65;-9.07697e+64;-1.65108e+65;5.92984e+64;1.76559e+65;-2.59925e+64;-1.82261e+65;-7.87015e+63;1.8184e+65;4.1091e+64;-1.75104e+65;-7.26052e+64;1.62115e+65;1.01498e+65;-1.43235e+65;-1.26989e+65;1.19135e+65;
9;2.92386e+65;-1.67031e+65;-3.23086e+65;1.07679e+65;3.42687e+65;-4.45617e+64;-3.50573e+65;-2.0195e+64;3.46545e+65;8.43736e+64;-3.30798e+65;-1.45743e+65;3.03904e+65;2.02149e+65;-2.66779e+65;-2.51607e+65;2.20651e+65;
