0;0;0;
-7.69551e+10;1.59034e+07;0;
-1.4118e+11;5.66085e+08;0;
-1.8735e+11;5.0716e+09;0;
-3.27976e+11;4.02168e+10;0;
-1.51922e+12;8.49029e+11;0;
-2.92368e+12;-6.07762e+11;0;
-2.9536e+12;5.12834e+11;0;
-2.96865e+12;4.17949e+11;0;
-2.78049e+12;-1.1209e+12;0;
-2.83684e+12;-9.69471e+11;0;
-1.51089e+12;-2.58936e+12;0;
-2.11945e+12;-2.12026e+12;0;
-3.92154e+11;2.97217e+12;0;
-8.56026e+11;-2.87311e+12;0;
4.93742e+11;2.95699e+12;0;
4.60498e+11;2.96235e+12;0;
-3.01992e+10;-2.99777e+12;0;
-7.42128e+10;-2.99701e+12;0;
-1.01813e+11;-2.9962e+12;0;
-1.0772e+11;-2.99599e+12;0;
-1.10981e+11;-2.99587e+12;0;
1.06625e+11;2.99603e+12;0;
9.83492e+10;2.99631e+12;0;
8.90769e+10;2.9966e+12;0;
8.37409e+11;-2.87859e+12;0;
-2.99792e+12;0;0;
0;0;0;
0;-2.99792e+12;0;
2.99792e+12;0;0;
2.97477e+12;-3.71847e+11;0;
0;0;0;
0;0;0;
0;-2.99792e+12;0;
0;0;0;
2.90841e+12;-7.27104e+11;0;
2.99792e+12;0;0;
0;0;0;
-2.99792e+12;0;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
0;2.99792e+12;0;
0;0;0;
2.99209e+12;1.87005e+11;0;
0;0;0;
0;0;0;
-2.11985e+12;-2.11985e+12;0;
0;0;0;
0;0;0;
-2.99792e+12;0;0;
0;0;0;
-2.97477e+12;-3.71847e+11;0;
0;0;0;
0;0;0;
0;0;0;
0;2.99792e+12;0;
0;0;0;
0;0;0;
-2.97477e+12;3.71847e+11;0;
0;0;0;
0;2.99792e+12;0;
0;0;0;
-2.99792e+12;0;0;
0;0;0;
0;0;0;
2.97477e+12;-3.71847e+11;0;
0;2.99792e+12;0;
2.99792e+12;0;0;
0;2.99792e+12;0;
-2.99792e+12;0;0;
0;0;0;
0;0;0;
2.99646e+12;9.36394e+10;0;
0;0;0;
0;0;0;
0;0;0;
0;0;0;
