x;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;
0;1.03927e+40;-7.69755e+39;-1.21863e+40;4.80512e+39;1.37996e+40;-2.01333e+39;-1.50339e+40;-5.35037e+38;1.56752e+40;2.79857e+39;-1.55538e+40;-4.82474e+39;1.45946e+40;6.71119e+39;-1.28443e+40;-8.5531e+39;1.0465e+40;
1;2.24666e+40;-1.53106e+40;-2.49708e+40;1.07437e+40;2.66071e+40;-5.68576e+39;-2.73888e+40;3.39644e+38;2.73438e+40;5.05468e+39;-2.64961e+40;-1.02455e+40;2.48582e+40;1.49976e+40;-2.24345e+40;-1.9117e+40;1.92378e+40;
2;1.05401e+40;-7.90386e+39;-1.23133e+40;4.99248e+39;1.39003e+40;-2.15331e+39;-1.51151e+40;-4.63519e+38;1.57537e+40;2.80367e+39;-1.56494e+40;-4.89972e+39;1.47233e+40;6.83662e+39;-1.30113e+40;-8.70252e+39;1.0662e+40;
3;2.32829e+40;-1.40246e+40;-2.55759e+40;9.31258e+39;2.69927e+40;-4.17438e+39;-2.75452e+40;-1.18273e+39;2.72589e+40;6.52187e+39;-2.61584e+40;-1.16009e+40;2.4261e+40;1.61983e+40;-2.15822e+40;-2.01341e+40;1.81501e+40;
4;1.02773e+40;-8.11959e+39;-1.20124e+40;5.29375e+39;1.35605e+40;-2.49563e+39;-1.47558e+40;-1.21676e+38;1.54113e+40;2.49057e+39;-1.53691e+40;-4.62448e+39;1.45473e+40;6.58932e+39;-1.29674e+40;-8.46031e+39;1.07565e+40;
5;2.33309e+40;-1.22992e+40;-2.53484e+40;7.60549e+39;2.65062e+40;-2.56391e+39;-2.68137e+40;-2.62291e+39;2.62946e+40;7.73083e+39;-2.49746e+40;-1.25361e+40;2.28779e+40;1.68375e+40;-2.0032e+40;-2.04732e+40;1.64808e+40;
6;9.73732e+39;-8.22247e+39;-1.13978e+40;5.56039e+39;1.28737e+40;-2.87293e+39;-1.4026e+40;3.12679e+38;1.46914e+40;2.03929e+39;-1.47259e+40;-4.17401e+39;1.40461e+40;6.13371e+39;-1.26571e+40;-7.97648e+39;1.0658e+40;
7;2.26504e+40;-1.04713e+40;-2.43882e+40;5.94817e+39;2.53014e+40;-1.15582e+39;-2.53957e+40;-3.71699e+39;2.46924e+40;8.4672e+39;-2.32204e+40;-1.28956e+40;2.1012e+40;1.68241e+40;-1.81078e+40;-2.01095e+40;1.45654e+40;
8;9.09768e+39;-8.0727e+39;-1.06253e+40;5.61529e+39;1.19721e+40;-3.08003e+39;-1.30309e+40;6.17211e+38;1.3668e+40;1.67825e+39;-1.3757e+40;-3.77303e+39;1.32152e+40;5.68323e+39;-1.20303e+40;-7.44805e+39;1.02704e+40;
9;2.13678e+40;-8.88803e+39;-2.28838e+40;4.65906e+39;2.36204e+40;-2.27028e+38;-2.35771e+40;-4.2415e+39;2.27735e+40;8.57089e+39;-2.12421e+40;-1.25895e+40;1.90257e+40;1.61422e+40;-1.61776e+40;-1.91002e+40;1.27675e+40;
10;8.54088e+39;-7.5421e+39;-9.85768e+39;5.29024e+39;1.09966e+40;-2.91783e+39;-1.1887e+40;5.73055e+38;1.24281e+40;1.63461e+39;-1.25145e+40;-3.64681e+39;1.20657e+40;5.45334e+39;-1.10524e+40;-7.0755e+39;9.51124e+39;
11;1.96824e+40;-7.84555e+39;-2.10874e+40;3.99098e+39;2.17585e+40;2.28188e+37;-2.16859e+40;-4.05833e+39;2.0887e+40;7.97139e+39;-1.94002e+40;-1.16182e+40;1.72794e+40;1.48626e+40;-1.45915e+40;-1.75837e+40;1.14156e+40;
12;8.21419e+39;-6.5398e+39;-9.22876e+39;4.46055e+39;1.00665e+40;-2.23504e+39;-1.06962e+40;1.14103e+37;1.10529e+40;2.0853e+39;-1.10532e+40;-3.97204e+39;1.06203e+40;5.61425e+39;-9.70957e+39;-7.01857e+39;8.3278e+39;
13;1.78419e+40;-7.53556e+39;-1.92799e+40;4.08386e+39;2.002e+40;-4.88826e+38;-2.00401e+40;-3.14567e+39;1.93548e+40;6.70856e+39;-1.80095e+40;-1.00815e+40;1.60717e+40;1.31412e+40;-1.36215e+40;-1.57654e+40;1.0746e+40;
14;8.1972e+39;-5.02867e+39;-8.81395e+39;3.06898e+39;9.25268e+39;-9.58498e+38;-9.52381e+39;-1.15155e+39;9.5988e+39;3.11945e+39;-9.41728e+39;-4.83866e+39;8.9069e+39;6.25358e+39;-8.00947e+39;-7.36105e+39;6.70535e+39;
15;1.61065e+40;-8.01195e+39;-1.77281e+40;4.93874e+39;1.86709e+40;-1.70967e+39;-1.8897e+40;-1.60703e+39;1.84181e+40;4.93245e+39;-1.72882e+40;-8.16937e+39;1.55893e+40;1.11999e+40;-1.34162e+40;-1.38907e+40;1.08623e+40;
16;8.48443e+39;-3.03037e+39;-8.61453e+39;1.13515e+39;8.56376e+39;8.93489e+38;-8.38534e+39;-2.89815e+39;8.08722e+39;4.71975e+39;-7.63175e+39;-6.23017e+39;6.95181e+39;7.35683e+39;-5.97788e+39;-8.09208e+39;4.66784e+39;
17;1.47076e+40;-9.1835e+39;-1.6642e+40;6.41857e+39;1.78951e+40;-3.46117e+39;-1.84111e+40;3.44852e+38;1.81987e+40;2.8804e+39;-1.73215e+40;-6.13288e+39;1.5878e+40;9.29245e+39;-1.39779e+40;-1.22063e+40;1.17207e+40;
18;8.987e+39;-6.20267e+38;-8.5592e+39;-1.24941e+39;7.94732e+39;3.21562e+39;-7.24754e+39;-5.11296e+39;6.50373e+39;6.76546e+39;-5.70064e+39;-8.02603e+39;4.77716e+39;8.80929e+39;-3.65492e+39;-9.10788e+39;2.27325e+39;
19;1.38078e+40;-1.08335e+40;-1.61381e+40;8.27497e+39;1.77627e+40;-5.47158e+39;-1.86075e+40;2.426e+39;1.86787e+40;8.35594e+38;-1.80502e+40;-4.24087e+39;1.68377e+40;7.66101e+39;-1.5166e+40;-1.09178e+40;1.31412e+40;
20;9.55324e+39;2.08402e+39;-8.52314e+39;-3.93709e+39;7.30713e+39;5.83478e+39;-6.04322e+39;-7.60429e+39;4.81024e+39;9.05509e+39;-3.61529e+39;-1.00247e+40;2.40463e+39;1.04187e+40;-1.09372e+39;-1.02335e+40;-3.92914e+38;
