x;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;
0;5.48581e+74;-4.55292e+74;-6.33426e+74;3.36439e+74;6.97411e+74;-2.06819e+74;-7.37982e+74;7.10277e+73;7.53279e+74;6.63876e+73;-7.42346e+74;-2.01064e+74;7.05294e+74;3.28875e+74;-6.43375e+74;-4.45932e+74;5.5894e+74;
1;1.06034e+75;-6.60314e+74;-1.18148e+75;4.42675e+74;1.26224e+75;-2.09624e+74;-1.30006e+75;-3.08767e+73;1.29383e+75;2.70521e+74;-1.24385e+75;-5.00972e+74;1.15185e+75;7.14201e+74;-1.02087e+75;-9.02813e+74;8.55207e+74;
2;5.63524e+74;-4.35354e+74;-6.44505e+74;3.1445e+74;7.04252e+74;-1.83462e+74;-7.4039e+74;4.70546e+73;7.51234e+74;9.01714e+73;-7.35987e+74;-2.23822e+74;6.9489e+74;3.49775e+74;-6.29302e+74;-4.64195e+74;5.41665e+74;
3;1.09877e+75;-6.72935e+74;-1.22232e+75;4.47767e+74;1.30411e+75;-2.07045e+74;-1.34151e+75;-4.10207e+73;1.33341e+75;2.87882e+74;-1.28019e+75;-5.24973e+74;1.18369e+75;7.44052e+74;-1.04711e+75;-9.37531e+74;8.74959e+74;
4;5.73032e+74;-4.07201e+74;-6.48591e+74;2.8557e+74;7.02769e+74;-1.54751e+74;-7.33425e+74;1.94238e+73;7.39099e+74;1.15807e+74;-7.19184e+74;-2.46566e+74;6.74067e+74;3.68789e+74;-6.0521e+74;-4.78745e+74;5.15116e+74;
5;1.1197e+75;-6.75726e+74;-1.2439e+75;4.46614e+74;1.32557e+75;-2.02025e+74;-1.3621e+75;-4.97174e+73;1.35238e+75;2.99964e+74;-1.29685e+75;-5.40058e+74;1.19745e+75;7.61669e+74;-1.0575e+75;-9.57123e+74;8.81644e+74;
6;5.77332e+74;-3.6916e+74;-6.45609e+74;2.48136e+74;6.92584e+74;-1.19092e+74;-7.16423e+74;-1.3332e+73;7.15944e+74;1.44583e+74;-6.9077e+74;-2.70364e+74;6.41459e+74;3.86727e+74;-5.69575e+74;-4.90109e+74;4.77668e+74;
7;1.12393e+75;-6.7328e+74;-1.24783e+75;4.43511e+74;1.32905e+75;-1.98415e+74;-1.36496e+75;-5.36958e+73;1.35447e+75;3.0419e+74;-1.29804e+75;-5.44429e+74;1.19768e+75;7.66092e+74;-1.05676e+75;-9.61503e+74;8.79996e+74;
8;5.77195e+74;-3.19824e+74;-6.36074e+74;2.00641e+74;6.73948e+74;-7.49333e+73;-6.89357e+74;-5.27527e+73;6.81463e+74;1.77975e+74;-6.50169e+74;-2.96574e+74;5.96233e+74;4.04786e+74;-5.21335e+74;-4.99286e+74;4.28065e+74;
9;1.11348e+75;-6.70031e+74;-1.23697e+75;4.42366e+74;1.31811e+75;-1.9946e+74;-1.35425e+75;-5.04815e+73;1.34428e+75;2.9894e+74;-1.28868e+75;-5.37379e+74;1.18942e+75;7.57551e+74;-1.0499e+75;-9.51825e+74;8.74821e+74;
10;5.73631e+74;-2.58266e+74;-6.20838e+74;1.41997e+74;6.47521e+74;-2.10662e+73;-6.52675e+74;-1.00122e+74;6.35874e+74;2.17293e+74;-5.97357e+74;-3.26491e+74;5.38122e+74;4.24203e+74;-4.59984e+74;-5.07417e+74;3.65576e+74;
